"ID","正式名称","正式名称（フリガナ）","略称","略称（フリガナ）","英語表記（ローマ字表記）","機関区分","都道府県コード","市区町村コード","所在地","所在地座標（緯度）","所在地座標（経度）","案内用ホームページアドレス","毎週決まった曜日に休診（月）","毎週決まった曜日に休診（火）","毎週決まった曜日に休診（水）","毎週決まった曜日に休診（木）","毎週決まった曜日に休診（金）","毎週決まった曜日に休診（土）","毎週決まった曜日に休診（日）","決まった週に休診（定期週）第1週（月）","決まった週に休診（定期週）第1週（火）","決まった週に休診（定期週）第1週（水）","決まった週に休診（定期週）第1週（木）","決まった週に休診（定期週）第1週（金）","決まった週に休診（定期週）第1週（土）","決まった週に休診（定期週）第1週（日）","決まった週に休診（定期週）第2週（月）","決まった週に休診（定期週）第2週（火）","決まった週に休診（定期週）第2週（水）","決まった週に休診（定期週）第2週（木）","決まった週に休診（定期週）第2週（金）","決まった週に休診（定期週）第2週（土）","決まった週に休診（定期週）第2週（日）","決まった週に休診（定期週）第3週（月）","決まった週に休診（定期週）第3週（火）","決まった週に休診（定期週）第3週（水）","決まった週に休診（定期週）第3週（木）","決まった週に休診（定期週）第3週（金）","決まった週に休診（定期週）第3週（土）","決まった週に休診（定期週）第3週（日）","決まった週に休診（定期週）第4週（月）","決まった週に休診（定期週）第4週（火）","決まった週に休診（定期週）第4週（水）","決まった週に休診（定期週）第4週（木）","決まった週に休診（定期週）第4週（金）","決まった週に休診（定期週）第4週（土）","決まった週に休診（定期週）第4週（日）","決まった週に休診（定期週）第5週（月）","決まった週に休診（定期週）第5週（火）","決まった週に休診（定期週）第5週（水）","決まった週に休診（定期週）第5週（木）","決まった週に休診（定期週）第5週（金）","決まった週に休診（定期週）第5週（土）","決まった週に休診（定期週）第5週（日）","祝日に休診","その他の休診日（gw、お盆等）","一般病床","療養病床","療養病床のうち医療保険適用","療養病床のうち介護保険適用","精神病床","結核病床","感染症病床","合計病床数"
"4411015300000","岩男病院","イワオビョウイン","","イワオビョウイン","Iwao Hospital","1","44","213","大分県由布市湯布院町川上","33.265937","131.358166","http://iwao-hosp.com","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","１月１日、２日、３日　　８月１３日、１４日、１５日　　１２月３０日、３１日","0","45","45","0","0","0","0","45"
"4411015400000","大分大学医学部附属病院","オオイタダイガク　イガクブ　フゾクビョウイン","","","OITA UNIVERSITY HOSPITAL","1","44","213","大分県由布市挾間町医大ケ丘１丁目１番地","33.210309","131.535144","http://www.med.oita-u.ac.jp/hospital/index.html","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","588","0","","","30","0","0","618"
"4411015500000","日野病院","ヒノビョウイン","","","Hino Hospital","1","44","213","大分県由布市湯布院町川南２８０番地","33.257079","131.358763","","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","60","0","","","0","0","0","60"
"4411015600000","湯布院病院","ユフインビョウイン","","","Yufuin Hospital","1","44","213","大分県由布市湯布院町川南２５２","33.256848","131.362903","https://yufuin.jcho.go.jp","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","147","52","","","0","0","0","199"
"4411015700000","あおぞら病院","アオゾラビョウイン","","","Aozora Hospital","1","44","214","大分県国東市国東町小原２６５０番地","33.544879","131.738530","http://www.aozora-hsp.jp/","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","54","0","","","0","0","0","54"
"4411015800000","医療法人二豊会　国見病院","イリョウホウジンニホウカイ　クニミビョウイン","","","kunimi hospital","1","44","214","大分県国東市国見町伊美１９６８番地","33.621481","131.605225","https://nihoukai-kunimi.com/","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","30","","","0","0","0","30"
"4411015900000","国東市民病院","クニサキシミンビョウイン","","","Kunisaki Shimin Byouin","1","44","214","大分県国東市安岐町下原１４５６番地","33.467285","131.719894","http://www.kunisaki-hp.jp/","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","145","50","50","","0","0","4","199"
"4411016000000","サンライズ酒井病院","サンライズサカイビョウイン","","","","1","44","341","大分県速見郡日出町３１５６番地１","33.370356","131.529007","http://www.heiseikai.com/","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","99","43","","","0","0","0","142"
"4411016100000","鈴木病院","スズキビヨウイン","","","Suzuki Hospital","1","44","341","大分県速見郡日出町日出町３９０４－６","33.373850","131.528513","https://suzuki-hp.or.jp","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","40","0","","","0","0","0","40"
"4411016200000","日出児玉病院","ヒジコダマビョウイン","","","Hijikodama Byouin","1","44","341","大分県速見郡日出町川崎８３７－１","33.367241","131.544730","http://www.hiji-kodama.jp/","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","56","0","","","0","0","0","56"
"4411016300000","医療法人　啓燈会　玖珠記念病院","イリョウホウジン　ケイトウカイ　クスキネンビョウイン","","","Iryouhoujin keitoukai KusukinenByouin","1","44","462","大分県玖珠郡玖珠町塚脇６３３番地の２","33.274600","131.157894","","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","48","0","","","0","0","0","48"
"4411016400000","小中病院","コナカビヨウイン","","","Konaka Hospital","1","44","462","大分県玖珠郡玖珠町塚脇１２３","33.278705","131.150333","http://website2.infomity.net/8310120/","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","年末年始（１２月２９日～１月３日）、お盆（８月１３日～８月１５日）","39","0","","","0","0","0","39"
"4411016500000","高田病院","タカダビョウイン","","","takada hospital","1","44","462","大分県玖珠郡玖珠町大字帆足２５９","33.282313","131.153108","https://takadahp.com","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","お盆休み：８月１３日～１５日（改行）年末年始休み：１２月３０日～１月３日","40","18","18","0","0","0","0","58"
"4412016100000","医療法人　中津第一病院","イリョウホウジン　ナカツダイイチビョウイン","","","","1","44","203","大分県中津市宮夫","33.588445","131.208115","http://www.nakatsu-daiichi.jp/","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","126","54","","","0","0","0","180"
"4412028200000","社会医療法人関愛会　坂ノ市病院","シャカイイリョウホウジンセキアイカイ　サカノイチビョウイン","坂ノ市病院","サカノイチビョウイン","Sakanoichi Hospital","1","44","201","大分県大分市坂ノ市中央１丁目２６９番","33.234566","131.752982","http://sekiaikai.jp/facility/sakanoichi.php","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","36","0","","","0","0","0","36"
"4412029600000","臼杵病院","ウスキビョウイン","","","","1","44","206","大分県臼杵市江無田１１５４番地１","33.125166","131.780135","http://usuki-hospital.or.jp/","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","33","30","","","0","0","0","63"
"4412045200000","社会医療法人関愛会　大東よつば病院","ダイトウヨツバビョウイン","","","","1","44","201","大分県大分市松岡１９４６番地","33.175464","131.671631","","1","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","43","0","","","0","0","0","43"
"4511450100140","医療法人真愛会　髙宮病院","イリョウホウジンシンアイカイ　タカミヤビョウイン","医療法人真愛会　髙宮病院","イリョウホウジンシンアイカイ　タカミヤビョウイン","TAKAMIYA HOSPITAL","1","45","201","宮崎県宮崎市吉村町大町甲１９３１番地","31.915334","131.442947","http://www.takamiya.or.jp/","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","1月1日 1月2日 1月3日 12月31日","0","0","","","231","0","0","231"
"4511450100270","医療法人慈光会　宮崎若久病院","イリョウホウジンジコウカイ　ミヤザキワカヒサビョウイン","医療法人慈光会　宮崎若久病院","イリョウホウジンジコウカイ　ミヤザキワカヒサビョウイン","IRYOHOJIN JIKOKAI MIYAZAKIWAKAHISABYOIN","1","45","201","宮崎県宮崎市福島町寺山３１４７番地","31.908484","131.403370","http://www.miyazaki-wakahisa.com/","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","12月29日 12月30日 12月31日 1月1日 1月2日 1月3日","0","0","0","0","190","0","0","190"
"4511450100300","医療法人清芳会　井上病院","イリョウホウジンセイホウカイ　イノウエビョウイン","医療法人清芳会　井上病院","イリョウホウジンセイホウカイ　イノウエビョウイン","Seihoukai Inoue Hospital","1","45","201","宮崎県宮崎市大字芳士８０番地","31.965946","131.430444","http://www.inoue-hp.net","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","12月29日 12月30日 12月31日 1月1日 1月2日 1月3日","0","0","","","186","0","0","186"
"4511450100690","独立行政法人国立病院機構　宮崎東病院","ドクリツギョウセイホウジン　コクリツビョウインキコウ　ミヤザキヒガシビョウイン","国立病院機構　宮崎東病院","コクリツビョウインキコウ　ミヤザキヒガシビョウイン","National Hospital Organization Miyazaki Higashi Hospital","1","45","201","宮崎県宮崎市大字田吉４３７４番地１","31.869063","131.445143","https://miyazakihigashi.hosp.go.jp/","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","12月29日 12月30日 12月31日 1月1日 1月2日 1月3日","204","0","0","0","30","54","0","288"
"4511450100720","県立宮崎病院","ケンリツミヤザキビョウイン","県立宮崎病院","ケンリツミヤザキビョウイン","Miyazaki Prefectural Miyazaki Hospital","1","45","201","宮崎県宮崎市北高松町５番３０号","31.916378","131.416544","http://www.pref-hp.miyazaki.miyazaki.jp/","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","459","0","","","35","0","8","502"
"4511450100980","独立行政法人地域医療機能推進機構宮崎江南病院","ドクリツギョウセイホウジンチイキイリョウキノウスイシンキコウミヤザキコウナンビョウイン","地域医療機能推進機構宮崎江南病院","チイキイリョウキノウスイシンキコウミヤザキコウナンビョウイン","Japan Community Healthcare Organization Miyazaki Konan Hospital","1","45","201","宮崎県宮崎市大坪西１丁目２番１号","31.896313","131.404965","http://miyazaki.jcho.go.jp","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","12月29日 12月30日 12月31日 1月1日 1月2日 1月3日","269","0","","","0","0","0","269"
"4511450101570","医療法人社団仁和会　竹内病院","タケウチビョウイン","医療法人社団仁和会　竹内病院","タケウチビョウイン","Takeuchi Hospital","1","45","201","宮崎県宮崎市霧島２丁目２６０番地","31.929410","131.413976","http://www.zinwakai-takeuchi.com/","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","12月29日 12月30日 12月31日 1月1日 1月2日 1月3日","36","30","","","0","17","0","83"
"4511450102160","医療法人社団紘和会　平和台病院","イリョウホウジンシャダンコウワカイ　ヘイワダイビョウイン","医療法人社団紘和会　平和台病院","イリョウホウジンシャダンコウワカイ　ヘイワダイビョウイン","Heiwadai Hospital","1","45","201","宮崎県宮崎市矢の先町１５０−１","31.939145","131.413410","http://www.heiwadai.or.jp","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1月1日 1月2日 1月3日 8月14日 8月15日 12月30日 12月31日","50","30","30","","0","0","0","80"
"4511450103910","一般財団法人弘潤会　野崎病院","イッパンザイダンホウジンコウジュンカイ　ノザキビョウイン","野崎病院","ノザキビョウイン","Nozaki Hospital","1","45","201","宮崎県宮崎市恒久５５６７番地","31.887936","131.405227","http://www.koujunkai.jp/nozaki","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","12月30日、12月31日、1月1日、1月2日、1月3日","0","60","","","400","0","0","460"
"4511450104180","一般財団法人弘潤会　野崎東病院","イッパンザイダンホウジンコウジュンカイ　ノザキヒガシビョウイン","一般財団法人弘潤会　野崎東病院","イッパンザイダンホウジンコウジュンカイ　ノザキヒガシビョウイン","ippanzaidanhoujinn koujyunkai nozakihigashibyouinn","1","45","201","宮崎県宮崎市村角町高尊２１０５番地","31.958308","131.447704","http://www.koujunkai.jp/wp/higashi/","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","12月30日 12月31日 1月1日 1月2日 1月3日","96","0","","","0","0","0","96"
"4511450104470","医療法人財団志清会阿波岐ヶ原病院","イリョウホウジンザイダンシセイカイアワキガハラビョウイン","医療法人財団志清会阿波岐ヶ原病院","イリョウホウジンザイダンシセイカイアワキガハラビョウイン","Awakigahara hospital","1","45","201","宮崎県宮崎市阿波岐原町前浜４２７６−７０６","31.939845","131.462565","","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","12月29日 12月30日 12月31日 1月1日 1月2日 1月3日","0","104","104","0","0","0","0","104"
"4511450104630","若草病院","ワカクサビョウイン","若草病院","ワカクサビョウイン","Wakakusa Hospital","1","45","201","宮崎県宮崎市宮田町７番３７号","31.912293","131.426346","https://www.miyazaki-wakakusa.or.jp","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","12月29日 12月30日 12月31日 1月1日 1月2日 1月3日","0","","","","127","0","0","127"
"4511450104760","獅子目整形外科病院","シシメセイケイゲカビョウイン","獅子目整形外科病院","シシメセイケイゲカビョウイン","Shishime Seikeigeka Hospital","1","45","201","宮崎県宮崎市島之内６６５４番地","31.982107","131.447865","https://www.shishimeseikei.or.jp/","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","12月30日 12月31日 1月1日 1月2日 1月3日","16","22","","","0","0","0","38"
"4511450104920","医療法人陽明会　増田病院","イリョウホウジンヨウメイカイ　マスダビョウイン","医療法人陽明会　増田病院","イリョウホウジンヨウメイカイ　マスダビョウイン","Masuda Hospital","1","45","201","宮崎県宮崎市大瀬町２１７６－１","31.972735","131.380266","http://www.masudahp.jp","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1月1日 1月2日 1月3日 12月31日","","51","","","0","0","0","51"
"4511450105190","医療法人社団　城山病院","イリョウホウジンシャダン　シロヤマビョウイン","医療法人社団　城山病院","イリョウホウジンシャダン　シロヤマビョウイン","Shiroyama Hospital","1","45","201","宮崎県宮崎市清武町船引２３８番地","31.856209","131.390508","http://shiroyama-hp.com/","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","8月13日 8月14日 8月15日 12月31日 1月1日 1月2日 1月3日","28","0","","","0","0","0","28"
